Grupo de Prioridade;Cenário;Identificador;Grupo de Processo;Unidade de Negócio;Área de Negócio;Frente;Lider do Cenário;Meu Envolvimento;Situação x Planejamento;Qtde. Execuções Concluídas;Status;Gerado em
P1;TES-02 ENGENHO DA PROSA CRIAR MOVIMENTOS PREVISTOS;ENGENHO.FTS.0008.V5;Financeiro - Tesouraria;ENGENHO DA PROSA LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade;Ok;1;Concluído;2026-05-08 17:44
P1;TES-02 ENGENHO DA PROSA MOV. PREVISTOS AP ADIANTAMENTOS;ENGENHO.FTS.0021.V4;Financeiro - Tesouraria;ENGENHO DA PROSA LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 ENGENHO DA PROSA MOV. PREVISTOS AR;ENGENHO.FTS.0014.V4;Financeiro - Tesouraria;ENGENHO DA PROSA LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 ENGENHO DA PROSA MOV. PREVISTOS GERADOS PELA PO;ENGENHO.FTS.0007.V4;Financeiro - Tesouraria;ENGENHO DA PROSA LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 ENGENHO DA PROSA MOV. PREVISTOS GERADOS POR CONTRATO;ENGENHO.FTS.0026.V4;Financeiro - Tesouraria;ENGENHO DA PROSA LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 ENGENHO DA PROSA MOV. REALIZADOS AP ADIANTAMENTOS;ENGENHO.FTS.0013.V4;Financeiro - Tesouraria;ENGENHO DA PROSA LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 FLP  MOV. PREVISTOS AP;FLP.FTS.0028.V4;Financeiro - Tesouraria;FLP ADMINISTRADORA DE BENS LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 FLP CRIAR MOVIMENTOS PREVISTOS;FLP.FTS.0008.V5;Financeiro - Tesouraria;FLP ADMINISTRADORA DE BENS LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade;Ok;1;Concluído;2026-05-08 17:44
P1;TES-02 FLP CRIAR MOVIMENTOS PREVISTOS;FLP.FTS.0008.V6;Financeiro - Tesouraria;FLP ADMINISTRADORA DE BENS LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 FLP MOV. PREVISTOS AP ADIANTAMENTOS;FLP.FTS.0018.V4;Financeiro - Tesouraria;FLP ADMINISTRADORA DE BENS LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 FLP MOV. PREVISTOS AR;FLP.FTS.0001.V4;Financeiro - Tesouraria;FLP ADMINISTRADORA DE BENS LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 FLP MOV. PREVISTOS GERADOS PELA PO;FLP.FTS.0016.V4;Financeiro - Tesouraria;FLP ADMINISTRADORA DE BENS LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 FLP MOV. PREVISTOS GERADOS POR CONTRATO;FLP.FTS.0007.V4;Financeiro - Tesouraria;FLP ADMINISTRADORA DE BENS LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 FLP MOV. REALIZADOS AP ADIANTAMENTOS;FLP.FTS.0019.V4;Financeiro - Tesouraria;FLP ADMINISTRADORA DE BENS LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 FPM CRIAR MOVIMENTOS PREVISTOS;FPM.FTS.044.V8;Financeiro - Tesouraria;FPM ADMINISTRACAO E PARTICIPACOES LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade;Ok;1;Concluído;2026-05-08 17:44
P1;TES-02 FPM MOV. PREVISTOS AGROSYS AP;FPM.FTS.049.V4;Financeiro - Tesouraria;FPM ADMINISTRACAO E PARTICIPACOES LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 FPM MOV. PREVISTOS AR;FPM.FTS.005.V7;Financeiro - Tesouraria;FPM ADMINISTRACAO E PARTICIPACOES LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 FPM MOV. PREVISTOS AR RENEGOCIAÇÃO;FPM.FTS.047.V4;Financeiro - Tesouraria;FPM ADMINISTRACAO E PARTICIPACOES LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 FPM MOV. PREVISTOS EXPENSE AP;FPM.FTS.052.V7;Financeiro - Tesouraria;FPM ADMINISTRACAO E PARTICIPACOES LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 FPM MOV. PREVISTOS GERADOS PELA PO;FPM.FTS.024.V7;Financeiro - Tesouraria;FPM ADMINISTRACAO E PARTICIPACOES LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 FPM MOV. REALIZADO AGROSYS AP;FPM.FTS.046.V4;Financeiro - Tesouraria;FPM ADMINISTRACAO E PARTICIPACOES LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 FPM MOV. REALIZADO AR RENEGOCIAÇÃO;FPM.FTS.055.V4;Financeiro - Tesouraria;FPM ADMINISTRACAO E PARTICIPACOES LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 FPM MOV. REALIZADO EXPENSE AP;FPM.FTS.050.V7;Financeiro - Tesouraria;FPM ADMINISTRACAO E PARTICIPACOES LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 FPM MOV. REALIZADOS RH AP;FPM.FTS.053.V7;Financeiro - Tesouraria;FPM ADMINISTRACAO E PARTICIPACOES LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 GPL PART  MOV. PREVISTOS AP;GPL_PART.FTS.0021.V3;Financeiro - Tesouraria;GPL PARTICIPACOES SOCIAIS LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 GPL PART CRIAR MOVIMENTOS PREVISTOS;GPL_PART.FTS.0001.V4;Financeiro - Tesouraria;GPL PARTICIPACOES SOCIAIS LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade;Ok;1;Concluído;2026-05-08 17:44
P1;TES-02 GPL PART CRIAR MOVIMENTOS PREVISTOS;GPL_PART.FTS.0001.V5;Financeiro - Tesouraria;GPL PARTICIPACOES SOCIAIS LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 GPL PART MOV. PREVISTOS AP ADIANTAMENTOS;GPL_PART.FTS.0025.V3;Financeiro - Tesouraria;GPL PARTICIPACOES SOCIAIS LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 GPL PART MOV. PREVISTOS AR;GPL_PART.FTS.0024.V3;Financeiro - Tesouraria;GPL PARTICIPACOES SOCIAIS LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 GPL PART MOV. PREVISTOS GERADOS PELA PO;GPL_PART.FTS.0017.V3;Financeiro - Tesouraria;GPL PARTICIPACOES SOCIAIS LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 GPL PART MOV. PREVISTOS GERADOS POR CONTRATO;GPL_PART.FTS.0018.V3;Financeiro - Tesouraria;GPL PARTICIPACOES SOCIAIS LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 GPL PART MOV. REALIZADOS AP ADIANTAMENTOS;GPL_PART.FTS.0022.V3;Financeiro - Tesouraria;GPL PARTICIPACOES SOCIAIS LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 GPL TRADING CRIAR MOVIMENTOS PREVISTOS;GPL_TRADING.FTS.029.V8;Financeiro - Tesouraria;GPL TRADING IMPORTACAO E EXPORTACAO LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade;Ok;1;Concluído;2026-05-08 17:44
P1;TES-02 GPL TRADING CRIAR MOVIMENTOS PREVISTOS;GPL_TRADING.FTS.029.V9;Financeiro - Tesouraria;GPL TRADING IMPORTACAO E EXPORTACAO LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 GPL TRADING MOV. PREVISTOS AP ADIANTAMENTOS;GPL_TRADING.FTS.001.V9;Financeiro - Tesouraria;GPL TRADING IMPORTACAO E EXPORTACAO LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 LFP  MOV. PREVISTOS AP;LFP.FTS.0001.V4;Financeiro - Tesouraria;LFP PARTICIPACOES SOCIAIS LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 LFP CRIAR MOVIMENTOS PREVISTOS;LFP.FTS.0024.V6;Financeiro - Tesouraria;LFP PARTICIPACOES SOCIAIS LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 LFP CRIAR MOVIMENTOS PREVISTOS;LFP.FTS.0024.V5;Financeiro - Tesouraria;LFP PARTICIPACOES SOCIAIS LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade;Ok;1;Concluído;2026-05-08 17:44
P1;TES-02 LFP MOV. PREVISTOS AP ADIANTAMENTOS;LFP.FTS.0012.V4;Financeiro - Tesouraria;LFP PARTICIPACOES SOCIAIS LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 LFP MOV. PREVISTOS AR;LFP.FTS.0004.V4;Financeiro - Tesouraria;LFP PARTICIPACOES SOCIAIS LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 LFP MOV. PREVISTOS GERADOS PELA PO;LFP.FTS.0018.V4;Financeiro - Tesouraria;LFP PARTICIPACOES SOCIAIS LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 LFP MOV. PREVISTOS GERADOS POR CONTRATO;LFP.FTS.0023.V4;Financeiro - Tesouraria;LFP PARTICIPACOES SOCIAIS LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 LFP MOV. REALIZADOS AP ADIANTAMENTOS;LFP.FTS.0013.V4;Financeiro - Tesouraria;LFP PARTICIPACOES SOCIAIS LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 MAIS FRANGO CRIAR MOVIMENTOS PREVISTOS;MAIS_FRANGO.FTS.027.V9;Financeiro - Tesouraria;MAIS FRANGO MIRAGUAI LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 MAIS FRANGO CRIAR MOVIMENTOS PREVISTOS;MAIS_FRANGO.FTS.027.V8;Financeiro - Tesouraria;MAIS FRANGO MIRAGUAI LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade;Ok;1;Concluído;2026-05-08 17:44
P1;TES-02 MAIS FRANGO MOV. PREVISTOS AGROSYS AP;MAIS_FRANGO.FTS.056.V4;Financeiro - Tesouraria;MAIS FRANGO MIRAGUAI LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 MAIS FRANGO MOV. PREVISTOS AP ADIANTAMENTOS;MAIS_FRANGO.FTS.001.V7;Financeiro - Tesouraria;MAIS FRANGO MIRAGUAI LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 MAIS FRANGO MOV. PREVISTOS AR RENEGOCIAÇÃO;MAIS_FRANGO.FTS.058.V4;Financeiro - Tesouraria;MAIS FRANGO MIRAGUAI LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 MAIS FRANGO MOV. PREVISTOS GERADOS PELA PO;MAIS_FRANGO.FTS.023.V7;Financeiro - Tesouraria;MAIS FRANGO MIRAGUAI LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 MAIS FRANGO MOV. PREVISTOS RH AP;MAIS_FRANGO.FTS.053.V7;Financeiro - Tesouraria;MAIS FRANGO MIRAGUAI LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 MAIS FRANGO MOV. REALIZADO AGROSYS AP;MAIS_FRANGO.FTS.051.V4;Financeiro - Tesouraria;MAIS FRANGO MIRAGUAI LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 MAIS FRANGO MOV. REALIZADO AR RENEGOCIAÇÃO;MAIS_FRANGO.FTS.054.V4;Financeiro - Tesouraria;MAIS FRANGO MIRAGUAI LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 MAIS FRANGO MOV. REALIZADO EXPENSE AP;MAIS_FRANGO.FTS.060.V7;Financeiro - Tesouraria;MAIS FRANGO MIRAGUAI LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 MAPA CRIAR MOVIMENTOS PREVISTOS;MAPA.FTS.026.V8;Financeiro - Tesouraria;MAPA PARTICIPACOES SOCIAIS LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade;Ok;1;Concluído;2026-05-08 17:44
P1;TES-02 MAPA MOV. PREVISTOS AP ADIANTAMENTOS;MAPA.FTS.001.V7;Financeiro - Tesouraria;MAPA PARTICIPACOES SOCIAIS LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 MAPA MOV. PREVISTOS AR;MAPA.FTS.004.V7;Financeiro - Tesouraria;MAPA PARTICIPACOES SOCIAIS LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 MAPA MOV. PREVISTOS GERADOS PELA PO;MAPA.FTS.024.V9;Financeiro - Tesouraria;MAPA PARTICIPACOES SOCIAIS LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 MAPA MOV. PREVISTOS GERADOS POR CONTRATO;MAPA.FTS.023.V9;Financeiro - Tesouraria;MAPA PARTICIPACOES SOCIAIS LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 MAR E TERRA CRIAR MOVIMENTOS PREVISTOS;MAR_E_TERRA.FTS.040.V9;Financeiro - Tesouraria;MAR & TERRA INDUSTRIA E COMERCIO DE PESCADOS S.A;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 MAR E TERRA CRIAR MOVIMENTOS PREVISTOS;MAR_E_TERRA.FTS.040.V8;Financeiro - Tesouraria;MAR & TERRA INDUSTRIA E COMERCIO DE PESCADOS S.A;Financeiro;Financeiro;Eloíza Martins;Sem Atividade;Ok;1;Concluído;2026-05-08 17:44
P1;TES-02 MAR E TERRA MOV. PREVISTOS AGROSYS AP;MAR_E_TERRA.FTS.054.V4;Financeiro - Tesouraria;MAR & TERRA INDUSTRIA E COMERCIO DE PESCADOS S.A;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 MAR E TERRA MOV. PREVISTOS AP;MAR_E_TERRA.FTS.002.V7;Financeiro - Tesouraria;MAR & TERRA INDUSTRIA E COMERCIO DE PESCADOS S.A;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 MAR E TERRA MOV. PREVISTOS AR RENEGOCIAÇÃO;MAR_E_TERRA.FTS.049.V4;Financeiro - Tesouraria;MAR & TERRA INDUSTRIA E COMERCIO DE PESCADOS S.A;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 MAR E TERRA MOV. PREVISTOS GERADOS POR CONTRATO;MAR_E_TERRA.FTS.024.V7;Financeiro - Tesouraria;MAR & TERRA INDUSTRIA E COMERCIO DE PESCADOS S.A;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 MAR E TERRA MOV. PREVISTOS RH AP;MAR_E_TERRA.FTS.050.V7;Financeiro - Tesouraria;MAR & TERRA INDUSTRIA E COMERCIO DE PESCADOS S.A;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 MAR E TERRA MOV. REALIZADO AGROSYS AP;MAR_E_TERRA.FTS.053.V4;Financeiro - Tesouraria;MAR & TERRA INDUSTRIA E COMERCIO DE PESCADOS S.A;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 MAR E TERRA MOV. REALIZADO AR RENEGOCIAÇÃO;MAR_E_TERRA.FTS.046.V4;Financeiro - Tesouraria;MAR & TERRA INDUSTRIA E COMERCIO DE PESCADOS S.A;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 MAR E TERRA MOV. REALIZADO EXPENSE AP;MAR_E_TERRA.FTS.051.V7;Financeiro - Tesouraria;MAR & TERRA INDUSTRIA E COMERCIO DE PESCADOS S.A;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 MAR E TERRA MOV. REALIZADOS AP ADIANTAMENTOS;MAR_E_TERRA.FTS.006.V7;Financeiro - Tesouraria;MAR & TERRA INDUSTRIA E COMERCIO DE PESCADOS S.A;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 MM PARTIC  MOV. PREVISTOS AP;MM.FTS.0032.V4;Financeiro - Tesouraria;MM PARTICIPACOES SOCIAIS LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 MM PARTIC CRIAR MOVIMENTOS PREVISTOS;MM.FTS.0019.V5;Financeiro - Tesouraria;MM PARTICIPACOES SOCIAIS LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade;Ok;1;Concluído;2026-05-08 17:44
P1;TES-02 MM PARTIC CRIAR MOVIMENTOS PREVISTOS;MM.FTS.0019.V6;Financeiro - Tesouraria;MM PARTICIPACOES SOCIAIS LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 MM PARTIC MOV. PREVISTOS AP ADIANTAMENTOS;MM.FTS.0026.V4;Financeiro - Tesouraria;MM PARTICIPACOES SOCIAIS LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 MM PARTIC MOV. PREVISTOS AR;MM.FTS.0015.V4;Financeiro - Tesouraria;MM PARTICIPACOES SOCIAIS LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 MM PARTIC MOV. PREVISTOS GERADOS PELA PO;MM.FTS.0022.V4;Financeiro - Tesouraria;MM PARTICIPACOES SOCIAIS LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 MM PARTIC MOV. PREVISTOS GERADOS POR CONTRATO;MM.FTS.0005.V4;Financeiro - Tesouraria;MM PARTICIPACOES SOCIAIS LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 MM PARTIC MOV. REALIZADOS AP ADIANTAMENTOS;MM.FTS.0011.V4;Financeiro - Tesouraria;MM PARTICIPACOES SOCIAIS LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 MS PARTIC  MOV. PREVISTOS AP;MS.FTS.0010.V4;Financeiro - Tesouraria;MS PARTICIPACOES SOCIAS LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 MS PARTIC CRIAR MOVIMENTOS PREVISTOS;MS.FTS.0014.V5;Financeiro - Tesouraria;MS PARTICIPACOES SOCIAS LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade;Ok;1;Concluído;2026-05-08 17:44
P1;TES-02 MS PARTIC CRIAR MOVIMENTOS PREVISTOS;MS.FTS.0014.V6;Financeiro - Tesouraria;MS PARTICIPACOES SOCIAS LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 MS PARTIC MOV. PREVISTOS AP ADIANTAMENTOS;MS.FTS.0017.V4;Financeiro - Tesouraria;MS PARTICIPACOES SOCIAS LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 MS PARTIC MOV. PREVISTOS AR;MS.FTS.0008.V4;Financeiro - Tesouraria;MS PARTICIPACOES SOCIAS LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 MS PARTIC MOV. PREVISTOS GERADOS PELA PO;MS.FTS.0009.V4;Financeiro - Tesouraria;MS PARTICIPACOES SOCIAS LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 MS PARTIC MOV. PREVISTOS GERADOS POR CONTRATO;MS.FTS.0002.V4;Financeiro - Tesouraria;MS PARTICIPACOES SOCIAS LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 MS PARTIC MOV. REALIZADOS AP ADIANTAMENTOS;MS.FTS.0019.V4;Financeiro - Tesouraria;MS PARTICIPACOES SOCIAS LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 MVFP PARTICI  MOV. PREVISTOS AP;MVFP.FTS.0027.V3;Financeiro - Tesouraria;MVFP PARTICIPACOES SOCIAIS LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 MVFP PARTICI CRIAR MOVIMENTOS PREVISTOS;MVFP.FTS.0007.V5;Financeiro - Tesouraria;MVFP PARTICIPACOES SOCIAIS LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 MVFP PARTICI MOV. PREVISTOS AP ADIANTAMENTOS;MVFP.FTS.0022.V3;Financeiro - Tesouraria;MVFP PARTICIPACOES SOCIAIS LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 MVFP PARTICI MOV. PREVISTOS AR;MVFP.FTS.0017.V3;Financeiro - Tesouraria;MVFP PARTICIPACOES SOCIAIS LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 MVFP PARTICI MOV. PREVISTOS GERADOS PELA PO;MVFP.FTS.0028.V3;Financeiro - Tesouraria;MVFP PARTICIPACOES SOCIAIS LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 MVFP PARTICI MOV. PREVISTOS GERADOS POR CONTRATO;MVFP.FTS.0026.V3;Financeiro - Tesouraria;MVFP PARTICIPACOES SOCIAIS LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 MVFP PARTICI MOV. REALIZADOS AP ADIANTAMENTOS;MVFP.FTS.0032.V3;Financeiro - Tesouraria;MVFP PARTICIPACOES SOCIAIS LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 MZK PARTICI  MOV. PREVISTOS AP;MZK.FTS.0031.V3;Financeiro - Tesouraria;MZK PARTICIPACOES SOCIAIS LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:44
P1;TES-02 MZK PARTICI CRIAR MOVIMENTOS PREVISTOS;MZK.FTS.0005.V4;Financeiro - Tesouraria;MZK PARTICIPACOES SOCIAIS LTDA;Financeiro;Financeiro;Eloíza Martins;Sem Atividade;Ok;1;Concluído;2026-05-08 17:44
